video,frame,x_min,y_min,x_max,y_max
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,90,1666,608,1741,648
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,90,689,305,732,366
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,91,368,683,435,721
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,91,672,350,718,413
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,91,772,859,823,918
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,91,1824,642,1889,676
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,91,1621,595,1703,636
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,92,395,689,464,728
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,92,804,909,854,969
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,92,661,397,700,457
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,92,1583,583,1654,622
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,92,1784,634,1846,668
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,93,833,961,880,1023
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,93,423,695,491,736
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,93,650,443,691,504
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,93,1742,626,1805,660
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,93,1533,568,1609,611
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,94,447,701,514,742
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,94,646,489,679,551
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,94,1701,615,1769,651
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,94,855,1014,900,1075
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,94,1493,548,1571,594
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,95,646,534,676,595
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,95,468,708,531,744
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,95,1854,646,1918,687
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,95,1658,604,1719,640
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,95,1459,529,1522,569
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,96,647,577,683,640
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,96,484,711,552,754
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,96,1815,640,1896,680
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,96,1618,593,1684,629
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,96,1421,507,1487,550
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,97,502,714,569,764
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,97,656,621,695,684
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,97,1777,633,1854,673
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,97,1577,578,1638,615
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,97,1387,478,1454,534
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,98,1537,561,1596,602
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,98,517,719,584,768
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,98,670,662,715,726
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,98,1741,626,1815,663
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,98,1358,452,1424,509
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,99,1699,614,1777,656
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,99,533,726,600,772
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,99,686,704,739,765
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,99,1500,546,1558,585
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,99,1325,418,1388,475
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,100,710,741,768,800
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,100,554,733,620,777
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,100,1663,607,1737,646
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,100,1460,527,1520,567
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,100,1294,388,1353,440
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,101,573,742,642,788
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,101,1625,596,1700,637
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,101,740,777,802,830
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,101,1422,505,1484,549
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,101,1264,357,1320,413
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,102,598,749,662,801
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,102,772,807,838,859
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,102,1581,582,1656,627
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,102,1234,322,1302,382
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,103,1543,568,1618,615
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,103,813,831,878,878
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,103,1201,296,1255,346
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,103,621,765,683,814
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,103,1364,443,1418,498
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,104,647,776,712,827
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,104,856,851,920,893
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,104,1500,551,1574,601
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,104,1331,408,1388,460
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,104,1161,270,1219,313
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,105,675,792,741,844
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,105,1460,533,1531,580
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,105,901,863,966,899
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,105,1304,373,1354,425
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,105,1122,244,1194,299
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,106,704,807,769,856
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,106,1418,510,1492,562
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,106,1274,338,1327,390
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,106,950,867,1015,902
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,106,1083,224,1153,276
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,107,736,824,802,874
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,107,1240,304,1294,356
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,107,997,864,1061,897
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,107,1384,487,1452,541
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,107,1042,212,1111,252
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,108,1203,274,1261,324
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,108,771,841,836,884
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,108,1044,850,1108,890
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,108,996,200,1071,235
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,108,1342,454,1411,514
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,109,808,854,875,897
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,109,1164,248,1224,293
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,109,1090,833,1154,877
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,109,1302,424,1377,486
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,109,949,192,1021,227
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,110,847,864,915,905
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,110,1269,395,1337,455
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,110,1139,814,1205,859
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,110,1122,225,1181,267
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,110,902,191,979,226
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,111,1231,361,1299,422
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,111,891,872,956,907
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,111,1077,208,1136,248
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,111,1187,796,1247,835
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,111,860,199,932,235
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,112,1191,328,1258,386
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,112,1237,773,1306,817
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,112,935,875,1001,908
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,112,1031,197,1092,232
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,112,818,206,891,245
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,113,1152,301,1218,355
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,113,1286,753,1352,800
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,113,982,870,1047,905
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,113,778,222,847,264
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,113,984,193,1043,223
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,114,1029,859,1094,897
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,114,1108,275,1178,327
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,114,935,192,996,222
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,114,1337,736,1401,776
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,114,742,242,807,282
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,115,1077,841,1142,884
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,115,1066,257,1137,305
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,115,889,195,949,228
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,115,705,265,773,310
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,115,1395,723,1454,763
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,116,1124,822,1190,869
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,116,843,205,903,241
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,116,1019,243,1093,287
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,116,1445,713,1507,747
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,116,666,282,739,339
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,117,1174,800,1238,846
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,117,973,237,1047,275
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,117,798,220,857,262
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,117,1503,704,1566,739
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,117,634,316,697,361
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,118,1224,779,1289,826
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,118,757,240,815,283
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,118,926,235,1002,269
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,118,1563,702,1627,734
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,118,599,344,662,391
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,119,1275,759,1340,804
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,119,717,264,776,310
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,119,882,239,958,273
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,119,1623,699,1686,729
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,119,559,368,624,415
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,120,1324,740,1391,783
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,120,838,244,916,283
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,120,678,291,737,338
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,120,1683,698,1748,729
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,120,518,387,587,438
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,121,798,254,872,297
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,121,1379,723,1445,766
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,121,1745,700,1810,730
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,121,637,321,693,366
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,121,476,415,544,456
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,122,594,350,652,396
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,122,758,266,832,313
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,122,1437,711,1502,748
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,122,1809,704,1873,734
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,122,432,426,509,469
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,123,722,286,791,333
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,123,1494,699,1561,734
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,123,548,377,608,420
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,123,386,441,463,481
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,123,1872,702,1920,737
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,124,1557,690,1622,723
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,124,686,305,756,354
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,124,503,401,562,443
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,124,334,456,409,495
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,125,454,422,515,462
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,125,1617,687,1680,716
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,125,645,329,714,377
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,125,285,464,364,499
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,126,1681,684,1747,715
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,126,604,348,675,400
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,126,404,440,465,477
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,126,234,470,313,503
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,127,561,371,634,422
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,127,1747,686,1811,718
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,127,351,454,414,488
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,127,183,472,261,505
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,128,516,392,590,441
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,128,1812,689,1879,722
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,128,133,473,210,506
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,128,301,464,363,495
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,129,250,469,313,500
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,129,470,415,541,458
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,129,80,471,156,503
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,129,1881,696,1919,726
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,130,198,473,261,503
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,130,418,430,492,475
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,130,26,468,103,502
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,130,20,630,97,668
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,131,364,445,439,488
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,131,146,473,210,503
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,131,1,468,52,499
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,131,82,637,159,676
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,131,1089,1036,1126,1080
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,132,308,458,388,498
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,132,94,471,159,501
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,132,146,647,216,681
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,132,1094,998,1136,1064
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,133,42,468,106,499
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,133,249,467,327,505
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,133,205,655,276,692
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,133,1107,963,1148,1028
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,134,190,474,269,509
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,134,1,467,54,496
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,134,1124,922,1168,990
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,134,263,666,332,703
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,134,1,629,53,665
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,135,128,476,208,511
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,135,16,631,109,675
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,135,1141,885,1191,950
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,135,315,676,388,715
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,136,67,475,147,510
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,136,73,640,166,684
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,136,1164,852,1215,919
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,136,369,691,437,728
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,137,4,471,84,507
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,137,131,648,222,690
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,137,1189,819,1241,884
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,137,422,706,485,742
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,138,188,655,277,700
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,138,1213,785,1266,850
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,138,473,721,534,761
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,139,1240,748,1289,814
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,139,520,736,589,780
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,139,243,665,331,710
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,140,1264,710,1309,777
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,140,298,677,388,721
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,140,568,756,628,795
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,141,1282,670,1325,738
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,141,354,689,441,735
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,141,613,775,676,817
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,142,1297,628,1337,697
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,142,406,704,492,751
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,142,657,795,717,836
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,143,1307,587,1344,655
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,143,704,812,761,854
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,143,461,718,543,768
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,143,1884,643,1920,679
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,144,1310,543,1346,613
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,144,746,830,810,872
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,144,514,739,594,789
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,144,1819,633,1920,684
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,145,1307,500,1344,569
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,145,791,845,853,884
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,145,1083,1032,1119,1079
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,145,1,627,42,663
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,145,1768,623,1870,670
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,145,564,761,652,813
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,146,1299,459,1338,527
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,146,22,632,104,671
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,146,835,856,903,894
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,146,1709,608,1811,657
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,146,619,779,701,828
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,146,1085,1012,1125,1080
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,147,1284,418,1326,485
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,147,87,640,165,680
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,147,879,863,947,897
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,147,1656,592,1758,647
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,147,668,796,754,846
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,147,794,1,832,54
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,147,1086,994,1132,1067
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,148,1262,378,1310,444
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,148,717,814,801,863
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,148,787,17,827,95
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,148,147,648,225,690
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,148,1604,578,1698,631
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,148,1095,979,1135,1054
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,148,925,866,992,898
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,149,770,830,852,876
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,149,1095,975,1137,1047
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,149,776,62,819,139
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,149,207,655,284,696
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,149,1239,342,1286,405
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,149,1551,559,1646,616
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,149,969,863,1034,896
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,150,1503,538,1595,595
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,150,820,842,900,883
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,150,760,108,805,182
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,150,1013,855,1073,891
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,150,1207,309,1260,367
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,150,1097,970,1139,1040
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,150,261,665,338,706
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,151,1058,840,1121,883
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,151,1172,279,1230,334
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,151,1098,966,1141,1034
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,151,869,850,950,888
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,151,742,152,789,225
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,151,317,674,387,712
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,151,1458,514,1550,567
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,152,1105,823,1168,866
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,152,1131,253,1195,305
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,152,367,685,440,727
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,152,715,188,772,257
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,152,1101,960,1143,1030
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,152,922,854,996,890
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,152,1410,482,1500,550
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,153,1152,804,1213,849
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,153,1092,233,1156,281
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,153,688,235,742,296
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,153,974,851,1048,889
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,153,1858,628,1917,662
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,153,1369,454,1454,520
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,153,1101,953,1143,1028
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,153,413,697,491,743
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,154,1198,787,1254,830
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,154,1046,217,1111,262
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,154,1801,618,1870,654
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,154,1021,841,1101,884
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,154,457,707,522,752
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,154,1,618,32,651
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,154,1328,425,1411,496
videos/dd107f0a-6eba-435a-a8eb-1379441379ab.mp4,154,656,278,715,331
